"Species","Data","Parameter","Year","Cohort","Linf","K","t0","Level"
"POK","2018 data","None","2018","No",NA,NA,NA,NA
"POK","2019 data","None","2019","No",NA,NA,NA,NA
"POK","2020 data","None","2020","No",NA,NA,NA,NA
"POK","2021 data","None","2021","No",NA,NA,NA,NA
"POK","2022 data","None","2022","No","61.5728021978022","0.406382960398393","-0.504215739541699",NA
"POK","2023 data","None","2023","No",NA,NA,NA,NA
"POK","2024 data","None","2024","No",NA,NA,NA,NA
"POK","2025 data","None","2025","No",NA,NA,NA,NA
"POL","2016 data","None","2016","No","121.328803404383","0.0799749031551244","-3.96350336825811",NA
"POL","2017 data","None","2017","No","79.3349741099273","0.168166676453613","-2.4832935930583",NA
"POL","2018 data","None","2018","No","85.370595592634","0.196794640027964","-1.57466337928608",NA
"POL","2019 data","None","2019","No","350.302399608173","0.0367578011459293","-0.429842764393546",NA
"POL","2020 data","None","2020","No","59.4699241824624","0.497001812482591","-0.760767857537931",NA
"POL","2021 data","None","2021","No",NA,NA,NA,NA
"POL","2022 data","None","2022","No","110.974295754943","0.0916301611022237","-3.60050728931818",NA
"POL","2023 data","None","2023","No",NA,NA,NA,NA
"POL","2025 data","None","2025","No",NA,NA,NA,NA
"SOL","2003 data","None","2003","No",NA,NA,NA,NA
"SOL","2004 data","None","2004","No","29.9847543120225","0.740808692615027","-0.667246866438931",NA
"SOL","2005 data","None","2005","No","35.3900861435705","0.296483878502603","-1.51480219699404",NA
"SOL","2006 data","None","2006","No","32.0305653456236","0.486340016525786","-0.870436900243652",NA
"SOL","2007 data","None","2007","No","33.6722862350444","0.283549124489983","-2.49546045228287",NA
"SOL","2008 data","None","2008","No","31.0673172497527","0.423608940386734","-1.54585290986178",NA
"SOL","2009 data","None","2009","No","34.7570452755305","0.187138171599943","-4.64521316052369",NA
"SOL","2010 data","None","2010","No","33.9924612863454","0.300246286357677","-1.85827736150834",NA
"SOL","2011 data","None","2011","No","35.1541743772093","0.237883166532652","-2.41206592606667",NA
"SOL","2012 data","None","2012","No",NA,NA,NA,NA
"SOL","2013 data","None","2013","No","35.2406053497916","0.195887041284055","-3.54937165873036",NA
"SOL","2014 data","None","2014","No","48.4980686865116","0.0793378649914586","-6.13925083085376",NA
"SOL","2015 data","None","2015","No","32.8265326793573","0.335242640177485","-2.39162680163568",NA
"SOL","2016 data","None","2016","No","33.9989837829397","0.455854833195754","-1.06308676841692",NA
"SOL","2017 data","None","2017","No",NA,NA,NA,NA
"SOL","2018 data","None","2018","No","31.1712583032803","0.45536107222591","-0.805354832393212",NA
"SOL","2019 data","None","2019","No","31.9419860376647","0.388598228812403","-1.26275363708252",NA
"SOL","2020 data","None","2020","No","30.4404340211911","0.431302249605602","-1.63590713414102",NA
"SOL","2021 data","None","2021","No","32.3521373952787","0.36898499932857","-1.39966839088298",NA
"SOL","2022 data","None","2022","No","32.596040606793","0.343763526640412","-1.19436655855933",NA
"SOL","2023 data","None","2023","No","33.7403226400535","0.282165204654797","-2.30820063242969",NA
"SOL","2024 data","None","2024","No","32.2393492154466","0.459908872565451","-1.08296996505278",NA
"SOL","2025 data","None","2025","No","34.9968152283611","0.335189785535833","-1.29145212107373",NA
"WHB","2003 data","None","2003","No","30.5928368051297","0.516564136927338","-1.52233518315235",NA
"WHB","2004 data","None","2004","No","28.670318679695","0.748389472532099","-1.3529138263702",NA
"WHB","2005 data","None","2005","No","29.0667142323865","0.58301858862637","-1.56696233970249",NA
"WHB","2006 data","None","2006","No","31.0783540071943","0.44868980273115","-1.64951978694172",NA
"WHB","2007 data","None","2007","No","36.0603570924075","0.292815545018695","-2.31424070494731",NA
"WHB","2008 data","None","2008","No","32.3584456706448","0.475833801204413","-1.61414617252145",NA
"WHB","2009 data","None","2009","No","32.4869141974755","0.461628052309932","-1.78180629228622",NA
"WHB","2010 data","None","2010","No","37.0128007879054","0.281372526753783","-2.25801761185086",NA
"WHB","2011 data","None","2011","No","36.9945442740919","0.308164914346998","-2.10531661592069",NA
"WHB","2012 data","None","2012","No","41.2356558278682","0.191354922426246","-3.01240774550449",NA
"WHB","2013 data","None","2013","No","43.0631513175262","0.156553386513265","-3.58398889161025",NA
"WHB","2014 data","None","2014","No","35.2004116723374","0.288256944857079","-2.4985603923608",NA
"WHB","2015 data","None","2015","No","42.4785620925081","0.148316526670957","-3.79158173278135",NA
"WHB","2016 data","None","2016","No","35.454080999094","0.229888934898605","-3.40146343952431",NA
"WHB","2017 data","None","2017","No","34.5447180005351","0.277054423222261","-2.98005111301849",NA
"WHB","2018 data","None","2018","No","28.8863862798307","0.61163344145475","-1.6529816902863",NA
"WHB","2019 data","None","2019","No","30.7502895352728","0.491791500791047","-2.07284188251715",NA
"WHB","2020 data","None","2020","No","29.663225676911","0.793846170754047","-1.13330330270839",NA
"WHB","2021 data","None","2021","No","32.006779875149","0.509386534392897","-1.52018333747322",NA
"WHB","2022 data","None","2022","No","42.819671342655","0.159116246034745","-3.60641803280573",NA
"WHB","2023 data","None","2023","No","44.9202690944682","0.122301080758196","-4.48788140252004",NA
"WHB","2024 data","None","2024","No","39.5574995334581","0.15274248664076","-4.336006758651",NA
"WHB","2025 data","None","2025","No","28.8162959147083","0.732280270862177","-1.24544913418825",NA
"WHG","2003 data","None","2003","No","38.5612269158651","0.596135752888409","-0.851706128600748",NA
"WHG","2004 data","None","2004","No","46.2250081380681","0.356752631247737","-1.32163022497291",NA
"WHG","2005 data","None","2005","No","45.3015597245047","0.405693485377114","-1.25797017750249",NA
"WHG","2006 data","None","2006","No","43.4898971380832","0.395741011112388","-1.34735028017899",NA
"WHG","2007 data","None","2007","No","42.8113977009544","0.457455047012139","-1.19931844926123",NA
"WHG","2008 data","None","2008","No","42.8248767955613","0.49910033986143","-1.10133539359266",NA
"WHG","2009 data","None","2009","No","45.3996820042188","0.407673377771271","-1.31822451760161",NA
"WHG","2010 data","None","2010","No","46.8050867393557","0.455403787075194","-0.93519109898858",NA
"WHG","2011 data","None","2011","No","53.9605616108559","0.276615702586918","-1.45911476372408",NA
"WHG","2012 data","None","2012","No","51.7961082010719","0.324615791951579","-1.31324813674096",NA
"WHG","2013 data","None","2013","No","47.8017285198521","0.338608976552527","-1.29322545351946",NA
"WHG","2014 data","None","2014","No","45.6500282384548","0.454837241557904","-1.00777023482004",NA
"WHG","2015 data","None","2015","No","46.1996398994393","0.431812280944234","-1.05002790800067",NA
"WHG","2016 data","None","2016","No","48.9348069727368","0.371851881898069","-1.05340551150829",NA
"WHG","2017 data","None","2017","No","46.9174548717982","0.340050646380718","-1.33556379808496",NA
"WHG","2018 data","None","2018","No","53.6104805055226","0.24900327652002","-1.66744946632366",NA
"WHG","2019 data","None","2019","No","44.9150042995656","0.42009049526857","-1.1708608413075",NA
"WHG","2020 data","None","2020","No","47.0904229362207","0.376235044866236","-1.15012491954128",NA
"WHG","2021 data","None","2021","No","51.8754678155247","0.303550726810233","-1.34777003168288",NA
"WHG","2022 data","None","2022","No","50.861468299999","0.278748733986015","-1.43682663638152",NA
"WHG","2023 data","None","2023","No","49.6472339010073","0.261873890494729","-1.73860052088103",NA
"WHG","2024 data","None","2024","No","45.1753603049811","0.354766903216495","-1.47685573156978",NA
"WHG","2025 data","None","2025","No","48.9319967550022","0.323061994384732","-1.30850947769973",NA
"COD","2003 female data","Sex","2003","No","198.915900067843","0.16033756323949","-0.378692046528107","female"
"COD","2004 female data","Sex","2004","No","134.616626632135","0.202721991741269","-0.695988554570593","female"
"COD","2005 female data","Sex","2005","No",NA,NA,NA,"female"
"COD","2006 female data","Sex","2006","No","-572.753753026636","-0.0274481428283655","-1.47379655704959","female"
"COD","2007 female data","Sex","2007","No","605.258684333368","0.0313926556129922","-1.15466457956059","female"
"COD","2008 female data","Sex","2008","No","90.9729659344202","0.43430620146547","-0.31811157350253","female"
"COD","2009 female data","Sex","2009","No","-13.4327155044729","-0.272768713422526","-3.98287646722432","female"
"COD","2010 female data","Sex","2010","No","132.750322705744","0.247162517476631","-0.326537738356128","female"
"COD","2011 female data","Sex","2011","No","138.048133690617","0.230709452230604","-0.507177479728985","female"
"COD","2012 female data","Sex","2012","No","130.782179305587","0.252604960366967","-0.466576171693342","female"
"COD","2013 female data","Sex","2013","No","742.493401416887","0.0264344373815436","-0.971881236401752","female"
"COD","2014 female data","Sex","2014","No","141.914758858589","0.22178630639892","-0.417644100289493","female"
"COD","2015 female data","Sex","2015","No","128.917584509034","0.278366617785853","-0.235935165082831","female"
"COD","2016 female data","Sex","2016","No","118.45113664049","0.346074963810094","-0.218925091208062","female"
"COD","2017 female data","Sex","2017","No",NA,NA,NA,"female"
"COD","2018 female data","Sex","2018","No","169.939187994206","0.143498544431195","-1.01884207345004","female"
"COD","2019 female data","Sex","2019","No","123.913740816991","0.284800779070832","-0.307907368370973","female"
"COD","2020 female data","Sex","2020","No","78.1541641552888","0.591461942517589","-0.241101047838516","female"
"COD","2021 female data","Sex","2021","No","144.411067579835","0.235169808313283","-0.461092953477128","female"
"COD","2022 female data","Sex","2022","No","384.703648111985","0.0631140779483319","-0.716419242414959","female"
"COD","2023 female data","Sex","2023","No",NA,NA,NA,"female"
"COD","2024 female data","Sex","2024","No",NA,NA,NA,"female"
"COD","2025 female data","Sex","2025","No",NA,NA,NA,"female"
"COD","2003 male data","Sex","2003","No","173.58871903119","0.177771469231388","-0.474832956708896","male"
"COD","2004 male data","Sex","2004","No",NA,NA,NA,"male"
"COD","2005 male data","Sex","2005","No","98.2854290235638","0.3433498224103","-0.583845393952836","male"
"COD","2006 male data","Sex","2006","No","126.735964953033","0.246968744943138","-0.556187978210239","male"
"COD","2007 male data","Sex","2007","No","229.660378952777","0.0894244803121271","-1.05380425415866","male"
"COD","2008 male data","Sex","2008","No","-153.431009957321","-0.0829142100055614","-1.91815368464729","male"
"COD","2009 male data","Sex","2009","No","238.350954272811","0.10031252994788","-0.804235493623689","male"
"COD","2010 male data","Sex","2010","No","136.586738191045","0.180589099076912","-0.833009558210992","male"
"COD","2011 male data","Sex","2011","No",NA,NA,NA,"male"
"COD","2012 male data","Sex","2012","No","90.388542637301","0.475384787268988","-0.237943180150875","male"
"COD","2013 male data","Sex","2013","No","107.125676195748","0.334921476623503","-0.266233732033407","male"
"COD","2014 male data","Sex","2014","No","118.982407876625","0.289627177133873","-0.370931418871699","male"
"COD","2015 male data","Sex","2015","No","79.743757566586","0.729453876993485","0.118129467133668","male"
"COD","2016 male data","Sex","2016","No",NA,NA,NA,"male"
"COD","2017 male data","Sex","2017","No","107.754123394141","0.344139956632365","-0.511025519683304","male"
"COD","2018 male data","Sex","2018","No",NA,NA,NA,"male"
"COD","2019 male data","Sex","2019","No",NA,NA,NA,"male"
"COD","2020 male data","Sex","2020","No","90.2175910175581","0.454588069925103","-0.184207458025043","male"
"COD","2021 male data","Sex","2021","No",NA,NA,NA,"male"
"COD","2022 male data","Sex","2022","No","77.6588919596786","1.73241325583021","0.586856887477071","male"
"COD","2023 male data","Sex","2023","No",NA,NA,NA,"male"
"COD","2024 male data","Sex","2024","No",NA,NA,NA,"male"
"COD","2025 male data","Sex","2025","No",NA,NA,NA,"male"
"DGS","2004 female data","Sex","2004","No",NA,NA,NA,"female"
"DGS","2004 male data","Sex","2004","No","78.3684192043701","0.333521378456478","-0.231905222533761","male"
"HAD","2003 female data","Sex","2003","No","47.4217107577399","0.489647401073674","-0.835794648302212","female"
"HAD","2004 female data","Sex","2004","No","47.4464705205583","0.374581035219634","-1.11382573963863","female"
"HAD","2005 female data","Sex","2005","No","54.0494810051266","0.25639601893634","-1.67261598343413","female"
"HAD","2006 female data","Sex","2006","No","46.782018416071","0.413298160575477","-1.22605576570112","female"
"HAD","2007 female data","Sex","2007","No","46.986435645973","0.441191755721118","-1.2104780763232","female"
"HAD","2008 female data","Sex","2008","No","46.6424993898404","0.523856133248996","-0.933731870942111","female"
"HAD","2009 female data","Sex","2009","No","44.9290921047702","0.552480612388077","-0.931740248047058","female"
"HAD","2010 female data","Sex","2010","No","48.3878651319621","0.500242245489082","-0.758046268017005","female"
"HAD","2011 female data","Sex","2011","No","53.5053485881334","0.309905417909159","-1.23200977743225","female"
"HAD","2012 female data","Sex","2012","No","54.4247420120711","0.287497843498897","-1.55020504736396","female"
"HAD","2013 female data","Sex","2013","No","54.3807711478021","0.297123006253675","-1.46185344379262","female"
"HAD","2014 female data","Sex","2014","No","50.2033777807086","0.504643331878175","-0.846193402012148","female"
"HAD","2015 female data","Sex","2015","No","50.6376160281149","0.454762885198082","-0.933762992920517","female"
"HAD","2016 female data","Sex","2016","No","52.083933322659","0.448711647232424","-0.824534975614228","female"
"HAD","2017 female data","Sex","2017","No","56.4899324108351","0.324519127327204","-1.14050790017921","female"
"HAD","2018 female data","Sex","2018","No","53.9142824363707","0.307583463549256","-1.43078619987543","female"
"HAD","2019 female data","Sex","2019","No","47.0695011061777","0.484291381276622","-0.913015534433543","female"
"HAD","2020 female data","Sex","2020","No","47.2753769707573","0.444125471217243","-0.985184248005667","female"
"HAD","2021 female data","Sex","2021","No","49.3395786284462","0.384260196899743","-1.14842906453789","female"
"HAD","2022 female data","Sex","2022","No","50.1350600704098","0.406141465275821","-0.917946273430754","female"
"HAD","2023 female data","Sex","2023","No","51.8855705479438","0.297218451288502","-1.35870208514552","female"
"HAD","2024 female data","Sex","2024","No","59.2145326245408","0.193063169333493","-1.97887999982774","female"
"HAD","2025 female data","Sex","2025","No","52.0260782707957","0.265829441673902","-1.69823451073446","female"
"HAD","2003 male data","Sex","2003","No","46.1054790654498","0.411408107858889","-1.0379184891669","male"
"HAD","2004 male data","Sex","2004","No","41.5091597939805","0.389469393620451","-1.39771031802623","male"
"HAD","2005 male data","Sex","2005","No","48.5488636112352","0.261079159758245","-1.83158177573489","male"
"HAD","2006 male data","Sex","2006","No","44.2531531009434","0.340605135624547","-1.65774860482665","male"
"HAD","2007 male data","Sex","2007","No","42.5742852213402","0.43914212868769","-1.3910791807551","male"
"HAD","2008 male data","Sex","2008","No","40.6765035093626","0.560098889869255","-1.03764787714115","male"
